ID,HasRevenue
1,0.25288848553648224
2,0.2617740386810795
3,0.8905926717872849
4,0.2686881069450717
5,0.2555287217942773
6,0.22840664680970002
7,0.26547605522445333
8,0.9891899788569483
9,0.26071950564570084
10,0.2583696514150866
11,0.245380244555316
12,0.19770254843349064
13,0.2418245388538966
14,0.25759844006798116
15,0.25637429793588074
16,0.9993596157238903
17,0.2915149613397484
18,0.27803312257021784
19,0.2661134291145222
20,0.25797089246101546
21,0.24603912712076956
22,0.998164102430444
23,0.24671583219510287
24,0.9999999999784537
25,0.22834834228547637
26,0.23031783012748783
27,0.2584536225673544
28,0.25801745230259865
29,0.276945395111008
30,0.5100188526465679
31,0.9996033539997873
32,0.2742593686112589
33,0.19770254843349064
34,0.2494279471402293
35,0.9999999999722782
36,0.2675757897728076
37,0.2708821676523972
38,0.28643423953706304
39,0.2632651468498055
40,0.9980413321567644
41,0.19747740307873182
42,0.5766361848401277
43,0.24461880415617734
44,0.25074395069319527
45,0.23915263727744562
46,0.9999896923837924
47,0.25275343094823305
48,0.19770254843349064
49,0.23947307461428533
50,0.2614386570974954
51,0.2582018675617309
52,0.2580409913548786
53,0.23104668184374763
54,0.19770254843349064
55,0.2516945039350324
56,0.2505079962130547
57,0.26233509180653464
58,0.9999500538163607
59,0.26355187855638706
60,0.26371835504937174
61,0.6210724570937393
62,0.259816290443664
63,0.2504191790451418
64,0.24966312431722334
65,0.286290594961127
66,0.9992688065275017
67,0.45875246758548
68,0.2897329414264471
69,0.19792788717007134
70,0.2484836037704032
71,0.25311932143280486
72,0.9464662617765032
73,0.26110738944793893
74,0.2483506239714518
75,0.2861039783816965
76,0.3388198290391859
77,0.2509550811181929
78,0.8421485433492455
79,0.2500990853143845
80,0.2460549475835575
81,0.2774710076665337
82,0.24246379106414193
83,0.248547463592068
84,0.4122305418112529
85,0.2079622291126346
86,0.9995937071282538
87,0.2185362030192859
88,0.24647159382247838
89,0.25941831481740796
90,0.24790766863297295
91,0.2819057455815539
92,0.9646068457045619
93,0.24913362921820437
94,0.9999998732985501
95,0.26191347814138277
96,0.2803189704612264
97,0.25109676832776734
98,0.9927912276914603
99,0.26447439134767975
100,0.2490395520106252
101,0.23849007949109313
102,0.2636191280465151
103,0.7832724366479943
104,0.2534709403921687
105,0.26725310419022436
106,0.2576665612169617
107,0.2798372235436828
108,0.2588627669273023
109,0.26689423036932614
110,0.2637865445658991
111,0.2784004078574582
112,0.5535733174934466
113,0.281655831654849
114,0.2678877109006047
115,0.19770254843349064
116,0.2761871590845876
117,0.2712628504792507
118,0.25307877638859794
119,0.2357242990005353
120,0.9999928594492287
121,0.2537571171654672
122,0.2456159155848664
123,0.2541727958555424
124,0.19770254843349064
125,0.9999840275194786
126,0.2478605743247842
127,0.22960075152251816
128,0.26717069198573024
129,0.26033228186736174
130,0.9990437827886609
131,0.2545515800786367
132,0.2790322778908926
133,0.22837749323764614
134,0.25196331748165857
135,0.25808164324780475
136,0.27822154724799136
137,0.25532035017133176
138,0.9977283844891522
139,0.2553257117970744
140,0.25604626509865064
141,0.9845789323783197
142,0.8964651381388273
143,0.22068964091245927
144,0.2528971025253513
145,0.19770254843349064
146,0.29184434105288776
147,0.970226526392698
148,0.24615546815950326
149,0.23786980635605454
150,0.32964870556962306
151,0.22290769618970852
152,0.2491139906756337
153,0.23907046605816484
154,0.19815341931023686
155,0.2659176081965205
156,0.24531540159050427
157,0.2555381072249147
158,0.8779641687529525
159,0.2671066035062163
160,0.2509756862840107
161,0.22851912084243295
162,0.9919157213834741
163,0.9186251218711288
164,0.7039921128919183
165,0.26514329461755226
166,0.2851846496953158
167,0.9955510228102243
168,0.2511844564286928
169,0.9950842715634477
170,0.40945679193237594
171,0.2498972688333565
172,0.253065996019312
173,0.26418019794369535
174,0.2437162730428274
175,0.9776603672065751
176,0.2288859733812196
177,0.25992154318026317
178,0.9999827877599288
179,0.8603987711415252
180,0.20729796081365176
181,0.25007228605731513
182,0.2591998334989899
183,0.2561757209753954
184,0.2694972472436981
185,0.215047957772719
186,0.2717825932272531
187,0.19770254843349064
188,0.24643960214591293
189,0.8365628943178336
190,0.23977018706550418
191,0.8926326132905453
192,0.25822389724115136
193,0.4939734601385675
194,0.2632922250119346
195,0.24821003626183058
196,0.9999735118103366
197,0.2489133421223568
198,0.6428480181667684
199,0.24482694184297474
200,0.27618175298114084
201,0.2566864564813629
202,0.746230331578057
203,0.2577349024105372
204,0.28745756296509617
205,0.4020503420379922
206,0.9999999235311375
207,0.42948146474425136
208,0.2526197330205924
209,0.2508787044304344
210,0.3667143220645748
211,0.8755062191647598
212,0.2462992817938637
213,0.2647753082542711
214,0.2861270428549516
215,0.19770254843349064
216,0.27693143386555263
217,0.2807729467116561
218,0.228119908182042
219,0.2766738508364256
220,0.254140675406366
221,0.971595576718251
222,0.2374746457553393
223,0.26231262584705733
224,0.27683258939268657
225,0.24768484614513783
226,0.227453016487834
227,0.23158674127321302
228,0.2967752717721779
229,0.273751886844072
230,0.28304967994247476
231,0.2533301192253728
232,0.9981357269889323
233,0.9999966389910749
234,0.32341232901207523
235,0.2580037326921887
236,0.9800508428911204
237,0.9882154451900436
238,0.2524016453019648
239,0.9833096983027672
240,0.9997379078449188
241,0.19770254843349064
242,0.3034041576579104
243,0.2679548075569684
244,0.24715384765738835
245,0.2612819458343267
246,0.2596226864653781
247,0.26566648833240153
248,0.9992918114152768
249,0.34085993255441627
250,0.23493570793360333
251,0.255879534591738
252,0.2400705398030601
253,0.9894755378374623
254,0.2630664322414951
255,0.24802369932836307
256,0.23130338870227113
257,0.2543404610064245
258,0.23084939420119066
259,0.2734511436728754
260,0.25498954586999617
261,0.24998930039729192
262,0.24052054716367985
263,0.2837996030009446
264,0.2574958965870684
265,0.25054403399419684
266,0.2774225893654491
267,0.24933483458666675
268,0.2536581256188626
269,0.8770653340790154
270,0.24992138020741386
271,0.19792788717007134
272,0.2293462400151582
273,0.2499663590828481
274,0.26953238695631127
275,0.22883003382476355
276,0.8027095815427027
277,0.23322888507084488
278,0.23991668308499278
279,0.5683021995379092
280,0.2794164929706001
281,0.8725130269884727
282,0.2478234495764896
283,0.19770254843349064
284,0.23970744059373783
285,0.26304088057633385
286,0.19770254843349064
287,0.24583871935566576
288,0.2569176728236439
289,0.26261443097091314
290,0.9997340830307496
291,0.2550212167991132
292,0.8207623652522847
293,0.8932254104280563
294,0.26825028105599485
295,0.3618339122541867
296,0.24449691433806092
297,0.24892177064436938
298,0.8440371027459991
299,0.2512331212666178
300,0.2610089080756326
301,0.28112103761988727
302,0.9594895550300037
303,0.19770254843349064
304,0.43678971351191004
305,0.9999999986269195
306,0.21375135308389043
307,0.19770254843349064
308,0.2676214624454714
309,0.9941173129606576
310,0.19770254843349064
311,0.2927946776543412
312,0.2671469359396282
313,0.2549918541744174
314,0.2757290870337566
315,0.2455123182508344
316,0.2667384335428557
317,0.26215549385379466
318,0.22856078778229086
319,0.9999962426123905
320,0.2556319070585354
321,0.6064126338344054
322,0.235504882439788
323,0.25579970596668333
324,0.250631657268572
325,0.8882569768059002
326,0.19770254843349064
327,0.2477636326864517
328,0.22616132586314716
329,0.2385835524500434
330,0.24773943156550465
331,0.2530949983932056
332,0.3941547255097275
333,0.25979109557171737
334,0.21579818689309227
335,0.6831988994508758
336,0.3582309007389283
337,0.9546105372432405
338,0.2587308272218644
339,0.15871570555940046
340,0.23899384586477648
341,0.19770254843349064
342,0.27772296016697423
343,0.24415897652735905
344,0.3199240306677633
345,0.25723649780243274
346,0.23950320495712454
347,0.35145937370224745
348,0.24542039911967523
349,0.2555071432147072
350,0.655730729645807
351,0.26038212609739914
352,0.23781867021612726
353,0.3057418847094033
354,0.2476457479289981
355,0.2394805226415714
356,0.26365171618261446
357,0.342683358907708
358,0.9999969089016797
359,0.4276041620160267
360,0.23892496246041012
361,0.2668184663050059
362,0.2101084916256514
363,0.38945243840820115
364,0.2609804595572253
365,0.2421373608700866
366,0.2619312607607787
367,0.24936801072330134
368,0.25679323083443345
369,0.2477517638844221
370,0.240009351882395
371,0.24591230980040238
372,0.7654746919392005
373,0.7578480810382933
374,0.544974060741149
375,0.24634967075470615
376,0.8516743956298685
377,0.19770254843349064
378,0.26429370581974004
379,0.2539107165684615
380,0.28673911161221516
381,0.9500641618709226
382,0.9877807106860645
383,0.2287612292710042
384,0.270664930510485
385,0.6659038690864348
386,0.24658950197319449
387,0.537858820249226
388,0.2555521886977489
389,0.26813687761171195
390,0.26137945415239516
391,0.9814839086731523
392,0.9999997673249035
393,0.19792788717007134
394,0.9562822892859311
395,0.6487735670529542
396,0.2550339398290894
397,0.2525146611910971
398,0.24939044213185876
399,0.5005030367630399
400,0.2661272381869178
401,0.8387166262289378
402,0.2851026987348263
403,0.6906372927937823
404,0.720486666406662
405,0.2594720934371551
406,0.25953319507759226
407,0.25979719763246417
408,0.26170157958365375
409,0.29546938748067736
410,0.26887868886302946
411,0.26228928661111467
412,0.4787596391206769
413,0.2642561158538616
414,0.19792788717007134
415,0.2376188685023197
416,0.41939868653754103
417,0.19770254843349064
418,0.22616319753609554
419,0.254288174521248
420,0.26714933915616207
421,0.6156964799191545
422,0.9999997945559376
423,0.2499096429045413
424,0.36632003975501526
425,0.19770254843349064
426,0.2522227101256048
427,0.20489069515506714
428,0.2730154749714836
429,0.3035988517461484
430,0.2599489729820478
431,0.26723797964487056
432,0.24735467448837758
433,0.23967112154865033
434,0.28135012483919863
435,0.7393074094214251
436,0.27431919250958114
437,0.2557204526646712
438,0.2861822812238963
439,0.2619239190180466
440,0.2727991010750671
441,0.2663046449312682
442,0.2563757055484575
443,0.26934513537234867
444,0.2520384167559227
445,0.2449119542325199
446,0.7559923928277699
447,0.2606057976874519
448,0.26640049240684693
449,0.2587776042424833
450,0.2629963131404469
451,0.4797465589913525
452,0.26974287303440986
453,0.26449958662283
454,0.9825395979304001
455,0.3200397858379026
456,0.24024429061978475
457,0.5417219251011121
458,0.19770254843349064
459,0.2496433283475308
460,0.2682781717825192
461,0.23885778443198433
462,0.24820453510308416
463,0.27940751329894764
464,0.9665504980717002
465,0.24553420718103805
466,0.26049231711069476
467,0.23146537812987666
468,0.19792788717007134
469,0.25202121450445897
470,0.8227276459725109
471,0.19770254843349064
472,0.7425752979081492
473,0.29942245160412223
474,0.19770254843349064
475,0.24011696857546933
476,0.2692371340904249
477,0.4047789912200913
478,0.22626742795228394
479,0.2713830807671688
480,0.9998273735518906
481,0.23998911964018896
482,0.26523453271763636
483,0.9988186194310359
484,0.23247453222245407
485,0.9995002632679353
486,0.2711584888471704
487,0.25292278923330913
488,0.24933313947818048
489,0.2795764588273511
490,0.25835445443916377
491,0.25994182003310135
492,0.26411934473279935
493,0.2754713897506085
494,0.25753480764937225
495,0.26106015801374194
496,0.2318424706448636
497,0.2586568572456848
498,0.8249328323039155
499,0.26557949868908826
500,0.242513048609554
501,0.2786260018088672
502,0.4368722698284929
503,0.20726818808169925
504,0.2609740534286182
505,0.4814046220500204
506,0.24396969440214508
507,0.48885953143063776
508,0.22843372032957565
509,0.27489666556407955
510,0.2510595644780443
511,0.271000426800144
512,0.9720186471155263
513,0.2678580820291146
514,0.24699798345726987
515,0.2593742287750586
516,0.9997046039386631
517,0.28567966296417735
518,0.26074921576188426
519,0.23965351785841832
520,0.22283933923970636
521,0.24942518310401682
522,0.2358106200087818
523,0.256473853654732
524,0.2486243434454312
525,0.2127435608849335
526,0.2563290327393772
527,0.26456313505924894
528,0.2648027039013312
529,0.2518177429995315
530,0.29428183373405187
531,0.2545260903448827
532,0.264065399513759
533,0.9999958876170891
534,0.24135425713229394
535,0.2762139904832571
536,0.24910268417764994
537,0.2728174148616999
538,0.2469715919969362
539,0.2645259578682305
540,0.2591283485684912
541,0.23705420808330024
542,0.22602613131011579
543,0.2548982885475976
544,0.22434329485698415
545,0.2891787888080671
546,0.23191863808492374
547,0.9173518128924855
548,0.26072650126561236
549,0.2710696250389495
550,0.4079806143450216
551,0.8447384721184971
552,0.24906679230593673
553,0.24000288582283583
554,0.24490613708311879
555,0.2507361043188459
556,0.25193223987240676
557,0.23698758569970255
558,0.8970261428561321
559,0.2742930845269617
560,0.2595022361435138
561,0.2575420135928364
562,0.26000587160188404
563,0.2711512325870717
564,0.24803831476860536
565,0.25899277033062584
566,0.26134865079174774
567,0.2778852178182396
568,0.6300219675563191
569,0.2317148381203396
570,0.882690180865055
571,0.3668687411868812
572,0.2676210655546266
573,0.26149621922949756
574,0.7649336416427257
575,0.2707353562618252
576,0.19770254843349064
577,0.6306443453411904
578,0.19815341931023686
579,0.26361821404498575
580,0.22939944105105392
581,0.9533488053211274
582,0.24699869571625732
583,0.97127089114672
584,0.24613853414948134
585,0.2612321149768358
586,0.24936362022134134
587,0.2400372395115204
588,0.246055181739273
589,0.2519209914445735
590,0.2740382975871309
591,0.2322486310087317
592,0.2446201350462673
593,0.852893446580347
594,0.2562529523269705
595,0.9986166788174775
596,0.2639946256332523
597,0.8318677429134594
598,0.25215362681986697
599,0.3228782495189804
600,0.19792788717007134
601,0.9999993622079
602,0.19770254843349064
603,0.2526565742599011
604,0.9996612498035985
605,0.2829674474620462
606,0.9999989557971342
607,0.26937078269561404
608,0.2566246548499739
609,0.25520193949824393
610,0.7300821168417159
611,0.27509200410050605
612,0.2395247282205757
613,0.2612233638040695
614,0.2908179956725955
615,0.2407898925204414
616,0.9656732764836854
617,0.2364570774194897
618,0.2550508983386506
619,0.24089314411077437
620,0.26234433509309985
621,0.2900810576672124
622,0.29822269188855954
623,0.8830450142815112
624,0.2590874993005
625,0.42759540951009267
626,0.2638916571670721
627,0.19770254843349064
628,0.26680028205396916
629,0.24286598079410196
630,0.2775265765047044
631,0.23765529850545572
632,0.19747740307873182
633,0.25607155706718143
634,0.284105532647625
635,0.2537100675910303
636,0.24191770579767335
637,0.2540011371745884
638,0.257338197658358
639,0.3097501502837921
640,0.24755056219263336
641,0.23830325555436135
642,0.2695130000912426
643,0.8997459300184277
644,0.25153498690634557
645,0.6814037169887431
646,0.8437689543478615
647,0.2797585914198496
648,0.22605125396776504
649,0.2080478806192478
650,0.28161927955407945
651,0.2496585997900519
652,0.2398793540601235
653,0.26787412720416554
654,0.2714459008464156
655,0.22530903472518463
656,0.2524318298306147
657,0.24857607378650773
658,0.2606196589434475
659,0.23754499310628713
660,0.7602080102104748
661,0.2554919370836264
662,0.23566100198951367
663,0.2798779159581424
664,0.25239194222088623
665,0.25947908366578154
666,0.19852317900967625
667,0.2525032626761521
668,0.8118351810433617
669,0.24565567214280445
670,0.25774196172901714
671,0.19770254843349064
672,0.21324340589649057
673,0.390243588081039
674,0.24111326644043732
675,0.2715048371508354
676,0.27916567782580676
677,0.19973756134556772
678,0.25180587226911966
679,0.8529939456323805
680,0.9969916562311543
681,0.2539417223591093
682,0.25538503707162175
683,0.8701891146698275
684,0.2522934544048181
685,0.26279643479253206
686,0.23271174839406625
687,0.3227168021187293
688,0.25887054157772504
689,0.2923079426758344
690,0.6840083797818949
691,0.24594267690200317
692,0.8848827328372972
693,0.2607681373310435
694,0.2722232982266657
695,0.2594681741674454
696,0.2593829419616784
697,0.22848162516759812
698,0.28451534362303105
699,0.2606023624391673
700,0.2358628863422969
701,0.19792788717007134
702,0.250283562199562
703,0.2488290269119837
704,0.19792788717007134
705,0.2570795752731579
706,0.3537698629780446
707,0.2985621368769404
708,0.19792788717007134
709,0.19815341931023686
710,0.2590491478337873
711,0.24463418766534248
712,0.25862709617977014
713,0.2655357369518409
714,0.9417069248277825
715,0.5502465671441636
716,0.2950674918681646
717,0.5199603931240832
718,0.30141765194769843
719,0.8931985040205852
720,0.25348390843244256
721,0.24784110891223035
722,0.4272117955662639
723,0.9999994264585214
724,0.25416713132462254
725,0.9995619363627175
726,0.2502044433805425
727,0.2583773073931019
728,0.23781870122759846
729,0.2585168074891725
730,0.24389026579973533
731,0.24788266149685678
732,0.2475734217418411
733,0.2624703115089013
734,0.22815486410021543
735,0.1983791448753972
736,0.9987088672013397
737,0.33089137304761135
738,0.24090312481757525
739,0.2575278226127384
740,0.2513491951070367
741,0.24498661200125474
742,0.25649761130394017
743,0.21840707936366932
744,0.2646095006171192
745,0.24972815142016624
746,0.19770254843349064
747,0.26010185278487985
748,0.25993851530764045
749,0.26264966080281965
750,0.25292441113920494
751,0.29506380409290234
752,0.25200237621123694
753,0.24830264254568107
754,0.22238096800560866
755,0.2580438626267424
756,0.19770254843349064
757,0.23975851046529545
758,0.24869148032610652
759,0.260162669860831
760,0.27698401814305657
761,0.8642502615637028
762,0.19770254843349064
763,0.24901185369959716
764,0.4847419702883755
765,0.26961434646944943
766,0.9110195968816439
767,0.32393801925102517
768,0.24447177376605544
769,0.27643202220283597
770,0.27018058800970235
771,0.4368762288698958
772,0.26196054882387027
773,0.2678880839653276
774,0.26433445526324556
775,0.24156660178494094
776,0.2570754862204786
777,0.26737284049722115
778,0.253377226011728
779,0.958615916711611
780,0.23910235946466937
781,0.22470229588468235
782,0.2561299317483201
783,0.19770254843349064
784,0.7690340447861009
785,0.2573005384963452
786,0.24516315378592424
787,0.2652110528646396
788,0.4117649666883819
789,0.26122890017433825
790,0.513351503063083
791,0.2895209724734843
792,0.30178468841511374
793,0.9999783143231936
794,0.31287331830234655
795,0.25968242199796027
796,0.24534603567127933
797,0.4406076812917835
798,0.998054134791208
799,0.2396883483206114
800,0.23596646975163227
801,0.24484457178656752
802,0.28978420282713074
803,0.9999324709530731
804,0.8736849518401866
805,0.8578600891846966
806,0.21812078258986398
807,0.24602847318128915
808,0.24664253541785505
809,0.2475802469177018
810,0.2559560269724733
811,0.2643613099872549
812,0.280287109296068
813,0.25634521364463825
814,0.7650031389908909
815,0.588113636248411
816,0.9030136876509461
817,0.24875975710345233
818,0.25681034560689736
819,0.28802738022531027
820,0.24818442802074198
821,0.22169815159867795
822,0.2559388497081734
823,0.22659288232163075
824,0.40239971778963635
825,0.9934888253292118
826,0.41406312261025274
827,0.23480160634564973
828,0.26900261124929675
829,0.9931386689385039
830,0.9999998371112079
831,0.26328523377191954
832,0.26122901038164714
833,0.3005964482040942
834,0.5726349085572325
835,0.2627775862371917
836,0.24624749608527083
837,0.4966376302413473
838,0.22321294074756604
839,0.26346232167453393
840,0.2568214421727486
841,0.20614656313562063
842,0.9899070083905869
843,0.2594078889567249
844,0.25825100748130053
845,0.8418237924450798
846,0.23304325423800631
847,0.2402717427323976
848,0.26881283123077104
849,0.2283608352298869
850,0.99999999997495
851,0.24348873443734598
852,0.25305108070306803
853,0.23309995868804503
854,0.27719867945207255
855,0.21124018192089003
856,0.23712465273256098
857,0.25051243339451185
858,0.19792788717007134
859,0.2616280021174921
860,0.9961064722297587
861,0.8133930121500629
862,0.2637933448078499
863,0.2527513181296221
864,0.23548109810989978
865,0.2511765734916464
866,0.2622773033662085
867,0.260996423704586
868,0.267617196435888
869,0.25331328911303297
870,0.2551627042157135
871,0.9857094099130678
872,0.2489874725127289
873,0.2459024086654982
874,0.22874418582766
875,0.270693648594687
876,0.25811792791548643
877,0.2621614217139265
878,0.2358532739806401
879,0.2555887810734582
880,0.5261597443016858
881,0.2554523447623043
882,0.22868582067799825
883,0.9991238845538083
884,0.2555279009530461
885,0.25079469109248775
886,0.23066969937728057
887,0.2740593428649723
888,0.21907048325508482
889,0.2615534079186145
890,0.19770254843349064
891,0.2455646655536866
892,0.23499562814471553
893,0.23961298745292017
894,0.9999999269491231
895,0.23660175257168456
896,0.21067183624093047
897,0.32615115685469404
898,0.19792788717007134
899,0.2527144453393015
900,0.22706998049884994
